,D1,D2,D3
T5591,30,30,30
T5592,30,30,30
T5593,30,30,30
T5594,30,30,30
T5595,30,30,30
T5596,30,30,30
T5597,30,30,30
T5598,30,30,30
T5599,30,30,30
T5600,30,30,30
T5601,30,30,30
T5602,30,30,30
T5603,30,30,30
T5604,30,30,30
T5605,30,30,30
T5606,30,30,30
T5607,30,30,30
T5608,30,30,30
T5609,30,30,30
T5610,30,30,30
T5611,30,30,30
T5612,30,30,30
T5613,30,30,30
T5614,30,30,30
T5615,30,30,30
T5616,30,30,30
T5617,30,30,30
T5618,30,30,30
T5619,30,30,30
T5620,30,30,30
T5621,30,30,30
T5622,30,30,30
T5623,30,30,30
T5624,30,30,30
T5625,30,30,30
T5626,30,30,30
T5627,30,30,30
T5628,30,30,30
T5629,30,30,30
T5630,30,30,30
T5631,30,30,30
T5632,30,30,30
T5633,30,30,30
T5634,30,30,30
T5635,30,30,30
T5636,30,30,30
T5637,30,30,30
T5638,30,30,30
T5639,30,30,30
T5640,30,30,30
T5641,30,30,30
T5642,30,30,30
T5643,30,30,30
T5644,30,30,30
T5645,30,30,30
T5646,30,30,30
T5647,30,30,30
T5648,30,30,30
T5649,30,30,30
T5650,30,30,30
T5651,30,30,30
T5652,30,30,30
T5653,30,30,30
T5654,30,30,30
T5655,30,30,30
T5656,30,30,30
T5657,30,30,30
T5658,30,30,30
T5659,30,30,30
T5660,30,30,30
T5661,30,30,30
T5662,30,30,30
T5663,30,30,30
T5664,30,30,30
T5665,30,30,30
T5666,30,30,30
T5667,30,30,30
T5668,30,30,30
T5669,30,30,30
T5670,30,30,30
T5671,30,30,30
T5672,30,30,30
T5673,30,30,30
T5674,30,30,30
T5675,30,30,30
T5676,30,30,30
T5677,30,30,30
T5678,30,30,30
T5679,30,30,30
T5680,30,30,30
T5681,30,30,30
T5682,30,30,30
T5683,30,30,30
T5684,30,30,30
T5685,30,30,30
T5686,30,30,30
T5687,30,30,30
T5688,30,30,30
T5689,30,30,30
T5690,30,30,30
T5691,30,30,30
T5692,30,30,30
T5693,30,30,30
T5694,30,30,30
T5695,30,30,30
T5696,30,30,30
T5697,30,30,30
T5698,30,30,30
T5699,30,30,30
T5700,30,30,30
T5701,30,30,30
T5702,30,30,30
T5703,30,30,30
T5704,30,30,30
T5705,30,30,30
T5706,30,30,30
T5707,30,30,30
T5708,30,30,30
T5709,30,30,30
T5710,30,30,30
T5711,30,30,30
T5712,30,30,30
T5713,30,30,30
T5714,30,30,30
T5715,30,30,30
T5716,30,30,30
T5717,30,30,30
T5718,30,30,30
T5719,30,30,30
T5720,30,30,30
T5721,30,30,30
T5722,30,30,30
T5723,30,30,30
T5724,30,30,30
T5725,30,30,30
T5726,30,30,30
T5727,30,30,30
T5728,30,30,30
T5729,30,30,30
T5730,30,30,30
T5731,30,30,30
T5732,30,30,30
T5733,30,30,30
T5734,30,30,30
T5735,30,30,30
T5736,30,30,30
T5737,30,30,30
T5738,30,30,30
T5739,30,30,30
T5740,30,30,30
T5741,30,30,30
T5742,30,30,30
T5743,30,30,30
T5744,30,30,30
T5745,30,30,30
T5746,30,30,30
T5747,30,30,30
T5748,30,30,30
T5749,30,30,30
T5750,30,30,30
T5751,30,30,30
T5752,30,30,30
T5753,30,30,30
T5754,30,30,30
T5755,30,30,30
T5756,30,30,30
T5757,30,30,30
T5758,30,30,30
T5759,30,30,30
T5760,30,30,30
T5761,30,30,30
T5762,30,30,30
T5763,30,30,30
T5764,30,30,30
T5765,30,30,30
T5766,30,30,30
T5767,30,30,30
T5768,30,30,30
T5769,30,30,30
T5770,30,30,30
T5771,30,30,30
T5772,30,30,30
T5773,30,30,30
T5774,30,30,30
T5775,30,30,30
T5776,30,30,30
T5777,30,30,30
T5778,30,30,30
T5779,30,30,30
T5780,30,30,30
T5781,30,30,30
T5782,30,30,30
T5783,30,30,30
T5784,30,30,30
T5785,30,30,30
T5786,30,30,30
T5787,30,30,30
T5788,30,30,30
T5789,30,30,30
T5790,30,30,30
T5791,30,30,30
T5792,30,30,30
T5793,30,30,30
T5794,30,30,30
T5795,30,30,30
T5796,30,30,30
T5797,30,30,30
T5798,30,30,30
T5799,30,30,30
T5800,30,30,30
T5801,30,30,30
T5802,30,30,30
T5803,30,30,30
T5804,30,30,30
T5805,30,30,30
T5806,30,30,30
T5807,30,30,30
T5808,30,30,30
T5809,30,30,30
T5810,30,30,30
T5811,30,30,30
T5812,30,30,30
T5813,30,30,30
T5814,30,30,30
T5815,30,30,30
T5816,30,30,30
T5817,30,30,30
T5818,30,30,30
T5819,30,30,30
T5820,30,30,30
T5821,30,30,30
T5822,30,30,30
T5823,30,30,30
T5824,30,30,30
T5825,30,30,30
T5826,30,30,30
T5827,30,30,30
T5828,30,30,30
T5829,30,30,30
T5830,30,30,30
T5831,30,30,30
T5832,30,30,30
T5833,30,30,30
T5834,30,30,30
T5835,30,30,30
T5836,30,30,30
T5837,30,30,30
T5838,30,30,30
T5839,30,30,30
T5840,30,30,30
T5841,30,30,30
T5842,30,30,30
T5843,30,30,30
T5844,30,30,30
T5845,30,30,30
T5846,30,30,30
T5847,30,30,30
T5848,30,30,30
T5849,30,30,30
T5850,30,30,30
T5851,30,30,30
T5852,30,30,30
T5853,30,30,30
T5854,30,30,30
T5855,30,30,30
T5856,30,30,30
T5857,30,30,30
T5858,30,30,30
T5859,30,30,30
T5860,30,30,30
T5861,30,30,30
T5862,30,30,30
T5863,30,30,30
T5864,30,30,30
T5865,30,30,30
T5866,30,30,30
T5867,30,30,30
T5868,30,30,30
T5869,30,30,30
T5870,30,30,30
T5871,30,30,30
T5872,30,30,30
T5873,30,30,30
T5874,30,30,30
T5875,30,30,30
T5876,30,30,30
T5877,30,30,30
T5878,30,30,30
T5879,30,30,30
T5880,30,30,30
T5881,30,30,30
T5882,30,30,30
T5883,30,30,30
T5884,30,30,30
T5885,30,30,30
T5886,30,30,30
T5887,30,30,30
T5888,30,30,30
T5889,30,30,30
T5890,30,30,30
T5891,30,30,30
T5892,30,30,30
T5893,30,30,30
T5894,30,30,30
T5895,30,30,30
T5896,30,30,30
T5897,30,30,30
T5898,30,30,30
T5899,30,30,30
T5900,30,30,30
T5901,30,30,30
T5902,30,30,30
T5903,30,30,30
T5904,30,30,30
T5905,30,30,30
T5906,30,30,30
T5907,30,30,30
T5908,30,30,30
T5909,30,30,30
T5910,30,30,30
T5911,30,30,30
T5912,30,30,30
T5913,30,30,30
T5914,30,30,30
T5915,30,30,30
T5916,30,30,30
T5917,30,30,30
T5918,30,30,30
T5919,30,30,30
T5920,30,30,30
T5921,30,30,30
T5922,30,30,30
T5923,30,30,30
T5924,30,30,30
T5925,30,30,30
T5926,30,30,30
T5927,30,30,30
T5928,30,30,30
T5929,30,30,30
T5930,30,30,30
T5931,30,30,30
T5932,30,30,30
T5933,30,30,30
T5934,30,30,30
T5935,30,30,30
T5936,30,30,30
T5937,30,30,30
T5938,30,30,30
T5939,30,30,30
T5940,30,30,30
T5941,30,30,30
T5942,30,30,30
T5943,30,30,30
T5944,30,30,30
T5945,30,30,30
T5946,30,30,30
T5947,30,30,30
T5948,30,30,30
T5949,30,30,30
T5950,30,30,30
T5951,30,30,30
T5952,30,30,30
T5953,30,30,30
T5954,30,30,30
T5955,30,30,30
T5956,30,30,30
T5957,30,30,30
T5958,30,30,30
T5959,30,30,30
T5960,30,30,30
T5961,30,30,30
T5962,30,30,30
T5963,30,30,30
T5964,30,30,30
T5965,30,30,30
T5966,30,30,30
T5967,30,30,30
T5968,30,30,30
T5969,30,30,30
T5970,30,30,30
T5971,30,30,30
T5972,30,30,30
T5973,30,30,30
T5974,30,30,30
T5975,30,30,30
T5976,30,30,30
T5977,30,30,30
T5978,30,30,30
T5979,30,30,30
T5980,30,30,30
T5981,30,30,30
T5982,30,30,30
T5983,30,30,30
T5984,30,30,30
T5985,30,30,30
T5986,30,30,30
T5987,30,30,30
T5988,30,30,30
T5989,30,30,30
T5990,30,30,30
T5991,30,30,30
T5992,30,30,30
T5993,30,30,30
T5994,30,30,30
T5995,30,30,30
T5996,30,30,30
T5997,30,30,30
T5998,30,30,30
T5999,30,30,30
T6000,30,30,30
T6001,30,30,30
T6002,30,30,30
T6003,30,30,30
T6004,30,30,30
T6005,30,30,30
T6006,30,30,30
T6007,30,30,30
T6008,30,30,30
T6009,30,30,30
T6010,30,30,30
T6011,30,30,30
T6012,30,30,30
T6013,30,30,30
T6014,30,30,30
T6015,30,30,30
T6016,30,30,30
T6017,30,30,30
T6018,30,30,30
T6019,30,30,30
T6020,30,30,30
T6021,30,30,30
T6022,30,30,30
T6023,30,30,30
T6024,30,30,30
T6025,30,30,30
T6026,30,30,30
T6027,30,30,30
T6028,30,30,30
T6029,30,30,30
T6030,30,30,30
T6031,30,30,30
T6032,30,30,30
T6033,30,30,30
T6034,30,30,30
T6035,30,30,30
T6036,30,30,30
T6037,30,30,30
T6038,30,30,30
T6039,30,30,30
T6040,30,30,30
T6041,30,30,30
T6042,30,30,30
T6043,30,30,30
T6044,30,30,30
T6045,30,30,30
T6046,30,30,30
T6047,30,30,30
T6048,30,30,30
T6049,30,30,30
T6050,30,30,30
T6051,30,30,30
T6052,30,30,30
T6053,30,30,30
T6054,30,30,30
T6055,30,30,30
T6056,30,30,30
T6057,30,30,30
T6058,30,30,30
T6059,30,30,30
T6060,30,30,30
T6061,30,30,30
T6062,30,30,30
T6063,30,30,30
T6064,30,30,30
T6065,30,30,30
T6066,30,30,30
T6067,30,30,30
T6068,30,30,30
T6069,30,30,30
T6070,30,30,30
T6071,30,30,30
T6072,30,30,30
T6073,30,30,30
T6074,30,30,30
T6075,30,30,30
T6076,30,30,30
T6077,30,30,30
T6078,30,30,30
T6079,30,30,30
T6080,30,30,30
T6081,30,30,30
T6082,30,30,30
T6083,30,30,30
T6084,30,30,30
T6085,30,30,30
T6086,30,30,30
T6087,30,30,30
T6088,30,30,30
T6089,30,30,30
T6090,30,30,30
T6091,30,30,30
T6092,30,30,30
T6093,30,30,30
T6094,30,30,30
T6095,30,30,30
T6096,30,30,30
T6097,30,30,30
T6098,30,30,30
T6099,30,30,30
T6100,30,30,30
T6101,30,30,30
T6102,30,30,30
T6103,30,30,30
T6104,30,30,30
T6105,30,30,30
T6106,30,30,30
T6107,30,30,30
T6108,30,30,30
T6109,30,30,30
T6110,30,30,30
T6111,30,30,30
T6112,30,30,30
T6113,30,30,30
T6114,30,30,30
T6115,30,30,30
T6116,30,30,30
T6117,30,30,30
T6118,30,30,30
T6119,30,30,30
T6120,30,30,30
T6121,30,30,30
T6122,30,30,30
T6123,30,30,30
T6124,30,30,30
T6125,30,30,30
T6126,30,30,30
T6127,30,30,30
T6128,30,30,30
T6129,30,30,30
T6130,30,30,30
T6131,30,30,30
T6132,30,30,30
T6133,30,30,30
T6134,30,30,30
T6135,30,30,30
T6136,30,30,30
T6137,30,30,30
T6138,30,30,30
T6139,30,30,30
T6140,30,30,30
T6141,30,30,30
T6142,30,30,30
T6143,30,30,30
T6144,30,30,30
T6145,30,30,30
T6146,30,30,30
T6147,30,30,30
T6148,30,30,30
T6149,30,30,30
T6150,30,30,30
T6151,30,30,30
T6152,30,30,30
T6153,30,30,30
T6154,30,30,30
T6155,30,30,30
T6156,30,30,30
T6157,30,30,30
T6158,30,30,30
T6159,30,30,30
T6160,30,30,30
T6161,30,30,30
T6162,30,30,30
T6163,30,30,30
T6164,30,30,30
T6165,30,30,30
T6166,30,30,30
T6167,30,30,30
T6168,30,30,30
T6169,30,30,30
T6170,30,30,30
T6171,30,30,30
T6172,30,30,30
T6173,30,30,30
T6174,30,30,30
T6175,30,30,30
T6176,30,30,30
T6177,30,30,30
T6178,30,30,30
T6179,30,30,30
T6180,30,30,30
T6181,30,30,30
T6182,30,30,30
T6183,30,30,30
T6184,30,30,30
T6185,30,30,30
T6186,30,30,30
T6187,30,30,30
T6188,30,30,30
T6189,30,30,30
T6190,30,30,30
T6191,30,30,30
T6192,30,30,30
T6193,30,30,30
T6194,30,30,30
T6195,30,30,30
T6196,30,30,30
T6197,30,30,30
T6198,30,30,30
T6199,30,30,30
T6200,30,30,30
T6201,30,30,30
T6202,30,30,30
T6203,30,30,30
T6204,30,30,30
T6205,30,30,30
T6206,30,30,30
T6207,30,30,30
T6208,30,30,30
T6209,30,30,30
T6210,30,30,30
T6211,30,30,30
T6212,30,30,30
T6213,30,30,30
T6214,30,30,30
T6215,30,30,30
T6216,30,30,30
T6217,30,30,30
T6218,30,30,30
T6219,30,30,30
T6220,30,30,30
T6221,30,30,30
T6222,30,30,30
T6223,30,30,30
T6224,30,30,30
T6225,30,30,30
T6226,30,30,30
T6227,30,30,30
T6228,30,30,30
T6229,30,30,30
T6230,30,30,30
T6231,30,30,30
T6232,30,30,30
T6233,30,30,30
T6234,30,30,30
T6235,30,30,30
T6236,30,30,30
T6237,30,30,30
T6238,30,30,30
T6239,30,30,30
T6240,30,30,30
T6241,30,30,30
T6242,30,30,30
T6243,30,30,30
T6244,30,30,30
T6245,30,30,30
T6246,30,30,30
T6247,30,30,30
T6248,30,30,30
T6249,30,30,30
T6250,30,30,30
T6251,30,30,30
T6252,30,30,30
T6253,30,30,30
T6254,30,30,30
T6255,30,30,30
T6256,30,30,30
T6257,30,30,30
T6258,30,30,30
T6259,30,30,30
T6260,30,30,30
T6261,30,30,30
T6262,30,30,30
T6263,30,30,30
T6264,30,30,30
T6265,30,30,30
T6266,30,30,30
T6267,30,30,30
T6268,30,30,30
T6269,30,30,30
T6270,30,30,30
T6271,30,30,30
T6272,30,30,30
T6273,30,30,30
T6274,30,30,30
T6275,30,30,30
T6276,30,30,30
T6277,30,30,30
T6278,30,30,30
T6279,30,30,30
T6280,30,30,30
T6281,30,30,30
T6282,30,30,30
T6283,30,30,30
T6284,30,30,30
T6285,30,30,30
T6286,30,30,30
T6287,30,30,30
T6288,30,30,30
T6289,30,30,30
T6290,30,30,30
T6291,30,30,30
T6292,30,30,30
T6293,30,30,30
T6294,30,30,30
T6295,30,30,30
T6296,30,30,30
T6297,30,30,30
T6298,30,30,30
T6299,30,30,30
T6300,30,30,30
T6301,30,30,30
T6302,30,30,30
T6303,30,30,30
T6304,30,30,30
T6305,30,30,30
T6306,30,30,30
T6307,30,30,30
T6308,30,30,30
T6309,30,30,30
T6310,30,30,30
T6311,30,30,30
T6312,30,30,30
T6313,30,30,30
T6314,30,30,30
T6315,30,30,30
T6316,30,30,30
T6317,30,30,30
T6318,30,30,30
T6319,30,30,30
T6320,30,30,30
T6321,30,30,30
T6322,30,30,30
T6323,30,30,30
T6324,30,30,30
T6325,30,30,30
T6326,30,30,30
T6327,30,30,30
T6328,30,30,30
T6329,30,30,30
T6330,30,30,30
T6331,30,30,30
T6332,30,30,30
T6333,30,30,30
T6334,30,30,30
T6335,30,30,30
T6336,30,30,30
T6337,30,30,30
T6338,30,30,30
T6339,30,30,30
T6340,30,30,30
T6341,30,30,30
T6342,30,30,30
T6343,30,30,30
T6344,30,30,30
T6345,30,30,30
T6346,30,30,30
T6347,30,30,30
T6348,30,30,30
T6349,30,30,30
T6350,30,30,30
T6351,30,30,30
T6352,30,30,30
T6353,30,30,30
T6354,30,30,30
T6355,30,30,30
T6356,30,30,30
T6357,30,30,30
T6358,30,30,30
T6359,30,30,30
T6360,30,30,30
T6361,30,30,30
T6362,30,30,30
T6363,30,30,30
T6364,30,30,30
T6365,30,30,30
T6366,30,30,30
T6367,30,30,30
T6368,30,30,30
T6369,30,30,30
T6370,30,30,30
T6371,30,30,30
T6372,30,30,30
T6373,30,30,30
T6374,30,30,30
T6375,30,30,30
T6376,30,30,30
T6377,30,30,30
T6378,30,30,30
T6379,30,30,30
T6380,30,30,30
T6381,30,30,30
T6382,30,30,30
T6383,30,30,30
T6384,30,30,30
T6385,30,30,30
T6386,30,30,30
T6387,30,30,30
T6388,30,30,30
T6389,30,30,30
T6390,30,30,30
T6391,30,30,30
T6392,30,30,30
T6393,30,30,30
T6394,30,30,30
T6395,30,30,30
T6396,30,30,30
T6397,30,30,30
T6398,30,30,30
T6399,30,30,30
T6400,30,30,30
T6401,30,30,30
T6402,30,30,30
T6403,30,30,30
T6404,30,30,30
T6405,30,30,30
T6406,30,30,30
T6407,30,30,30
T6408,30,30,30
T6409,30,30,30
T6410,30,30,30
T6411,30,30,30
T6412,30,30,30
T6413,30,30,30
T6414,30,30,30
T6415,30,30,30
T6416,30,30,30
T6417,30,30,30
T6418,30,30,30
T6419,30,30,30
T6420,30,30,30
T6421,30,30,30
T6422,30,30,30
T6423,30,30,30
T6424,30,30,30
T6425,30,30,30
T6426,30,30,30
T6427,30,30,30
T6428,30,30,30
T6429,30,30,30
T6430,30,30,30
T6431,30,30,30
T6432,30,30,30
T6433,30,30,30
T6434,30,30,30
T6435,30,30,30
T6436,30,30,30
T6437,30,30,30
T6438,30,30,30
T6439,30,30,30
T6440,30,30,30
T6441,30,30,30
T6442,30,30,30
T6443,30,30,30
T6444,30,30,30
T6445,30,30,30
T6446,30,30,30
T6447,30,30,30
T6448,30,30,30
T6449,30,30,30
T6450,30,30,30
T6451,30,30,30
T6452,30,30,30
T6453,30,30,30
T6454,30,30,30
T6455,30,30,30
T6456,30,30,30
T6457,30,30,30
T6458,30,30,30
T6459,30,30,30
T6460,30,30,30
T6461,30,30,30
T6462,30,30,30
T6463,30,30,30
T6464,30,30,30
T6465,30,30,30
T6466,30,30,30
T6467,30,30,30
T6468,30,30,30
T6469,30,30,30
T6470,30,30,30
T6471,30,30,30
T6472,30,30,30
T6473,30,30,30
T6474,30,30,30
T6475,30,30,30
T6476,30,30,30
T6477,30,30,30
T6478,30,30,30
T6479,30,30,30
T6480,30,30,30
T6481,30,30,30
T6482,30,30,30
T6483,30,30,30
T6484,30,30,30
T6485,30,30,30
T6486,30,30,30
T6487,30,30,30
T6488,30,30,30
T6489,30,30,30
T6490,30,30,30
T6491,30,30,30
T6492,30,30,30
T6493,30,30,30
T6494,30,30,30
T6495,30,30,30
T6496,30,30,30
T6497,30,30,30
T6498,30,30,30
T6499,30,30,30
T6500,30,30,30
T6501,30,30,30
T6502,30,30,30
T6503,30,30,30
T6504,30,30,30
T6505,30,30,30
T6506,30,30,30
T6507,30,30,30
T6508,30,30,30
T6509,30,30,30
T6510,30,30,30
T6511,30,30,30
T6512,30,30,30
T6513,30,30,30
T6514,30,30,30
T6515,30,30,30
T6516,30,30,30
T6517,30,30,30
T6518,30,30,30
T6519,30,30,30
T6520,30,30,30
T6521,30,30,30
T6522,30,30,30
T6523,30,30,30
T6524,30,30,30
T6525,30,30,30
T6526,30,30,30
T6527,30,30,30
T6528,30,30,30
T6529,30,30,30
T6530,30,30,30
T6531,30,30,30
T6532,30,30,30
T6533,30,30,30
T6534,30,30,30
T6535,30,30,30
T6536,30,30,30
T6537,30,30,30
T6538,30,30,30
T6539,30,30,30
T6540,30,30,30
T6541,30,30,30
T6542,30,30,30
T6543,30,30,30
T6544,30,30,30
T6545,30,30,30
T6546,30,30,30
T6547,30,30,30
T6548,30,30,30
T6549,30,30,30
T6550,30,30,30
T6551,30,30,30
T6552,30,30,30
T6553,30,30,30
T6554,30,30,30
T6555,30,30,30
T6556,30,30,30
T6557,30,30,30
T6558,30,30,30
T6559,30,30,30
T6560,30,30,30
T6561,30,30,30
T6562,30,30,30
T6563,30,30,30
T6564,30,30,30
T6565,30,30,30
T6566,30,30,30
T6567,30,30,30
T6568,30,30,30
T6569,30,30,30
T6570,30,30,30
T6571,30,30,30
T6572,30,30,30
T6573,30,30,30
T6574,30,30,30
T6575,30,30,30
T6576,30,30,30
T6577,30,30,30
T6578,30,30,30
T6579,30,30,30
T6580,30,30,30
T6581,30,30,30
T6582,30,30,30
T6583,30,30,30
T6584,30,30,30
T6585,30,30,30
T6586,30,30,30
T6587,30,30,30
T6588,30,30,30
T6589,30,30,30
T6590,30,30,30
T6591,30,30,30
T6592,30,30,30
T6593,30,30,30
T6594,30,30,30
T6595,30,30,30
T6596,30,30,30
T6597,30,30,30
T6598,30,30,30
T6599,30,30,30
T6600,30,30,30
T6601,30,30,30
T6602,30,30,30
T6603,30,30,30
T6604,30,30,30
T6605,30,30,30
T6606,30,30,30
T6607,30,30,30
T6608,30,30,30
T6609,30,30,30
T6610,30,30,30
T6611,30,30,30
T6612,30,30,30
T6613,30,30,30
T6614,30,30,30
T6615,30,30,30
T6616,30,30,30
T6617,30,30,30
T6618,30,30,30
T6619,30,30,30
T6620,30,30,30
T6621,30,30,30
T6622,30,30,30
T6623,30,30,30
T6624,30,30,30
T6625,30,30,30
T6626,30,30,30
T6627,30,30,30
T6628,30,30,30
T6629,30,30,30
T6630,30,30,30
T6631,30,30,30
T6632,30,30,30
T6633,30,30,30
T6634,30,30,30
T6635,30,30,30
T6636,30,30,30
T6637,30,30,30
T6638,30,30,30
T6639,30,30,30
T6640,30,30,30
T6641,30,30,30
T6642,30,30,30
T6643,30,30,30
T6644,30,30,30
T6645,30,30,30
T6646,30,30,30
T6647,30,30,30
T6648,30,30,30
T6649,30,30,30
T6650,30,30,30
T6651,30,30,30
T6652,30,30,30
T6653,30,30,30
T6654,30,30,30
T6655,30,30,30
T6656,30,30,30
T6657,30,30,30
T6658,30,30,30
T6659,30,30,30
T6660,30,30,30
T6661,30,30,30
T6662,30,30,30
T6663,30,30,30
T6664,30,30,30
T6665,30,30,30
T6666,30,30,30
T6667,30,30,30
T6668,30,30,30
T6669,30,30,30
T6670,30,30,30
T6671,30,30,30
T6672,30,30,30
T6673,30,30,30
T6674,30,30,30
T6675,30,30,30
T6676,30,30,30
T6677,30,30,30
T6678,30,30,30
T6679,30,30,30
T6680,30,30,30
T6681,30,30,30
T6682,30,30,30
T6683,30,30,30
T6684,30,30,30
T6685,30,30,30
T6686,30,30,30
T6687,30,30,30
T6688,30,30,30
T6689,30,30,30
T6690,30,30,30
T6691,30,30,30
T6692,30,30,30
T6693,30,30,30
T6694,30,30,30
T6695,30,30,30
T6696,30,30,30
T6697,30,30,30
T6698,30,30,30
T6699,30,30,30
T6700,30,30,30
T6701,30,30,30
T6702,30,30,30
T6703,30,30,30
T6704,30,30,30
T6705,30,30,30
T6706,30,30,30
T6707,30,30,30
T6708,30,30,30
T6709,30,30,30
T6710,30,30,30
T6711,30,30,30
T6712,30,30,30
T6713,30,30,30
T6714,30,30,30
T6715,30,30,30
T6716,30,30,30
T6717,30,30,30
T6718,30,30,30
T6719,30,30,30
T6720,30,30,30
T6721,30,30,30
T6722,30,30,30
T6723,30,30,30
T6724,30,30,30
T6725,30,30,30
T6726,30,30,30
T6727,30,30,30
T6728,30,30,30
T6729,30,30,30
T6730,30,30,30
T6731,30,30,30
T6732,30,30,30
T6733,30,30,30
T6734,30,30,30
T6735,30,30,30
T6736,30,30,30
T6737,30,30,30
T6738,30,30,30
T6739,30,30,30
T6740,30,30,30
T6741,30,30,30
T6742,30,30,30
T6743,30,30,30
T6744,30,30,30
T6745,30,30,30
T6746,30,30,30
T6747,30,30,30
T6748,30,30,30
T6749,30,30,30
T6750,30,30,30
T6751,30,30,30
T6752,30,30,30
T6753,30,30,30
T6754,30,30,30
T6755,30,30,30
T6756,30,30,30
T6757,30,30,30
T6758,30,30,30
T6759,30,30,30
T6760,30,30,30
T6761,30,30,30
T6762,30,30,30
T6763,30,30,30
T6764,30,30,30
T6765,30,30,30
T6766,30,30,30
T6767,30,30,30
T6768,30,30,30
T6769,30,30,30
T6770,30,30,30
T6771,30,30,30
T6772,30,30,30
T6773,30,30,30
T6774,30,30,30
T6775,30,30,30
T6776,30,30,30
T6777,30,30,30
T6778,30,30,30
T6779,30,30,30
T6780,30,30,30
T6781,30,30,30
T6782,30,30,30
T6783,30,30,30
T6784,30,30,30
T6785,30,30,30
T6786,30,30,30
T6787,30,30,30
T6788,30,30,30
T6789,30,30,30
T6790,30,30,30
T6791,30,30,30
T6792,30,30,30
T6793,30,30,30
T6794,30,30,30
T6795,30,30,30
T6796,30,30,30
T6797,30,30,30
T6798,30,30,30
T6799,30,30,30
T6800,30,30,30
T6801,30,30,30
T6802,30,30,30
T6803,30,30,30
T6804,30,30,30
T6805,30,30,30
T6806,30,30,30
T6807,30,30,30
T6808,30,30,30
T6809,30,30,30
T6810,30,30,30
T6811,30,30,30
T6812,30,30,30
T6813,30,30,30
T6814,30,30,30
T6815,30,30,30
T6816,30,30,30
T6817,30,30,30
T6818,30,30,30
T6819,30,30,30
T6820,30,30,30
T6821,30,30,30
T6822,30,30,30
T6823,30,30,30
T6824,30,30,30
T6825,30,30,30
T6826,30,30,30
T6827,30,30,30
T6828,30,30,30
T6829,30,30,30
T6830,30,30,30
T6831,30,30,30
T6832,30,30,30
T6833,30,30,30
T6834,30,30,30
T6835,30,30,30
T6836,30,30,30
T6837,30,30,30
T6838,30,30,30
T6839,30,30,30
T6840,30,30,30
T6841,30,30,30
T6842,30,30,30
T6843,30,30,30
T6844,30,30,30
T6845,30,30,30
T6846,30,30,30
T6847,30,30,30
T6848,30,30,30
T6849,30,30,30
T6850,30,30,30
T6851,30,30,30
T6852,30,30,30
T6853,30,30,30
T6854,30,30,30
T6855,30,30,30
T6856,30,30,30
T6857,30,30,30
T6858,30,30,30
T6859,30,30,30
T6860,30,30,30
T6861,30,30,30
T6862,30,30,30
T6863,30,30,30
T6864,30,30,30
T6865,30,30,30
T6866,30,30,30
T6867,30,30,30
T6868,30,30,30
T6869,30,30,30
T6870,30,30,30
T6871,30,30,30
T6872,30,30,30
T6873,30,30,30
T6874,30,30,30
T6875,30,30,30
T6876,30,30,30
T6877,30,30,30
T6878,30,30,30
T6879,30,30,30
T6880,30,30,30
T6881,30,30,30
T6882,30,30,30
T6883,30,30,30
T6884,30,30,30
T6885,30,30,30
T6886,30,30,30
T6887,30,30,30
T6888,30,30,30
T6889,30,30,30
T6890,30,30,30
T6891,30,30,30
T6892,30,30,30
T6893,30,30,30
T6894,30,30,30
T6895,30,30,30
T6896,30,30,30
T6897,30,30,30
T6898,30,30,30
T6899,30,30,30
T6900,30,30,30
T6901,30,30,30
T6902,30,30,30
T6903,30,30,30
T6904,30,30,30
T6905,30,30,30
T6906,30,30,30
T6907,30,30,30
T6908,30,30,30
T6909,30,30,30
T6910,30,30,30
T6911,30,30,30
T6912,30,30,30
T6913,30,30,30
T6914,30,30,30
T6915,30,30,30
T6916,30,30,30
T6917,30,30,30
T6918,30,30,30
T6919,30,30,30
T6920,30,30,30
T6921,30,30,30
T6922,30,30,30
T6923,30,30,30
T6924,30,30,30
T6925,30,30,30
T6926,30,30,30
T6927,30,30,30
T6928,30,30,30
T6929,30,30,30
T6930,30,30,30
T6931,30,30,30
T6932,30,30,30
T6933,30,30,30
T6934,30,30,30
T6935,30,30,30
T6936,30,30,30
T6937,30,30,30
T6938,30,30,30
T6939,30,30,30
T6940,30,30,30
T6941,30,30,30
T6942,30,30,30
T6943,30,30,30
T6944,30,30,30
T6945,30,30,30
T6946,30,30,30
T6947,30,30,30
T6948,30,30,30
T6949,30,30,30
T6950,30,30,30
T6951,30,30,30
T6952,30,30,30
T6953,30,30,30
T6954,30,30,30
T6955,30,30,30
T6956,30,30,30
T6957,30,30,30
T6958,30,30,30
T6959,30,30,30
T6960,30,30,30
T6961,30,30,30
T6962,30,30,30
T6963,30,30,30
T6964,30,30,30
T6965,30,30,30
T6966,30,30,30
T6967,30,30,30
T6968,30,30,30
T6969,30,30,30
T6970,30,30,30
T6971,30,30,30
T6972,30,30,30
T6973,30,30,30
T6974,30,30,30
T6975,30,30,30
T6976,30,30,30
T6977,30,30,30
T6978,30,30,30
T6979,30,30,30
T6980,30,30,30
T6981,30,30,30
T6982,30,30,30
T6983,30,30,30
T6984,30,30,30
T6985,30,30,30
T6986,30,30,30
T6987,30,30,30
T6988,30,30,30
T6989,30,30,30
